index,release_name,tag_name,expected_version,expected_build,expected_git_ref,published_at,created_at,prerelease,draft,html_url,tarball_url,zipball_url,local_archive_path,artifact_id,role,notes
160,6.37,6.37.0.8,6.37,6.37.0.8,6.37.0.8,2023-08-17T16:10:02Z,2023-08-16T18:02:56Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.37.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.37.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.37.0.8,artifacts/local/Signal-6.37.0.8.xcarchive,signal_local_6_37_0_8_release,local_release_tag,
161,6.36,6.36.0.10,6.36,6.36.0.10,6.36.0.10,2023-08-10T02:54:36Z,2023-08-09T15:52:56Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.36.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.36.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.36.0.10,artifacts/local/Signal-6.36.0.10.xcarchive,signal_local_6_36_0_10_release,local_release_tag,
162,6.35,6.35.0.9,6.35,6.35.0.9,6.35.0.9,2023-08-03T21:31:34Z,2023-08-01T18:28:10Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.35.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.35.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.35.0.9,artifacts/local/Signal-6.35.0.9.xcarchive,signal_local_6_35_0_9_release,local_release_tag,
163,6.34,6.34.0.10,6.34,6.34.0.10,6.34.0.10,2023-07-27T17:55:03Z,2023-07-25T22:09:53Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.34.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.34.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.34.0.10,artifacts/local/Signal-6.34.0.10.xcarchive,signal_local_6_34_0_10_release,local_release_tag,
164,6.33,6.33.0.9,6.33,6.33.0.9,6.33.0.9,2023-07-27T15:13:45Z,2023-07-18T22:23:41Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.33.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.33.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.33.0.9,artifacts/local/Signal-6.33.0.9.xcarchive,signal_local_6_33_0_9_release,local_release_tag,
165,6.32,6.32.0.10,6.32,6.32.0.10,6.32.0.10,2023-07-13T16:58:15Z,2023-07-12T18:11:35Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.32.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.32.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.32.0.10,artifacts/local/Signal-6.32.0.10.xcarchive,signal_local_6_32_0_10_release,local_release_tag,
166,6.31.1,6.31.1.0,6.31.1,6.31.1.0,6.31.1.0,2023-07-12T21:04:27Z,2023-07-12T19:27:30Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.31.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.31.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.31.1.0,artifacts/local/Signal-6.31.1.0.xcarchive,signal_local_6_31_1_0_release,local_release_tag,
167,6.31,6.31.0.11,6.31,6.31.0.11,6.31.0.11,2023-07-06T15:18:50Z,2023-07-05T22:17:03Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.31.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.31.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.31.0.11,artifacts/local/Signal-6.31.0.11.xcarchive,signal_local_6_31_0_11_release,local_release_tag,
168,6.30,6.30.0.8,6.30,6.30.0.8,6.30.0.8,2023-06-28T22:13:51Z,2023-06-27T20:52:21Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.30.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.30.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.30.0.8,artifacts/local/Signal-6.30.0.8.xcarchive,signal_local_6_30_0_8_release,local_release_tag,
169,6.29,6.29.0.8,6.29,6.29.0.8,6.29.0.8,2023-06-22T16:57:35Z,2023-06-21T17:15:39Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.29.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.29.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.29.0.8,artifacts/local/Signal-6.29.0.8.xcarchive,signal_local_6_29_0_8_release,local_release_tag,
170,6.28,6.28.0.11,6.28,6.28.0.11,6.28.0.11,2023-06-15T19:53:35Z,2023-06-14T17:45:30Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.28.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.28.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.28.0.11,artifacts/local/Signal-6.28.0.11.xcarchive,signal_local_6_28_0_11_release,local_release_tag,
171,6.27,6.27.0.9,6.27,6.27.0.9,6.27.0.9,2023-06-08T14:47:22Z,2023-06-07T16:08:57Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.27.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.27.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.27.0.9,artifacts/local/Signal-6.27.0.9.xcarchive,signal_local_6_27_0_9_release,local_release_tag,
172,6.26,6.26.0.8,6.26,6.26.0.8,6.26.0.8,2023-05-31T16:54:49Z,2023-05-30T21:44:38Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.26.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.26.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.26.0.8,artifacts/local/Signal-6.26.0.8.xcarchive,signal_local_6_26_0_8_release,local_release_tag,
173,6.25,6.25.0.13,6.25,6.25.0.13,6.25.0.13,2023-05-26T19:05:44Z,2023-05-24T18:11:32Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.25.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.25.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.25.0.13,artifacts/local/Signal-6.25.0.13.xcarchive,signal_local_6_25_0_13_release,local_release_tag,
174,6.24,6.24.0.9,6.24,6.24.0.9,6.24.0.9,2023-05-19T15:52:33Z,2023-05-18T00:25:56Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.24.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.24.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.24.0.9,artifacts/local/Signal-6.24.0.9.xcarchive,signal_local_6_24_0_9_release,local_release_tag,
175,6.23.1,6.23.1.0,6.23.1,6.23.1.0,6.23.1.0,2023-05-16T16:53:59Z,2023-05-12T23:39:38Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.23.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.23.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.23.1.0,artifacts/local/Signal-6.23.1.0.xcarchive,signal_local_6_23_1_0_release,local_release_tag,
176,6.23,6.23.0.15,6.23,6.23.0.15,6.23.0.15,2023-05-11T14:06:48Z,2023-05-10T20:32:42Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.23.0.15,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.23.0.15,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.23.0.15,artifacts/local/Signal-6.23.0.15.xcarchive,signal_local_6_23_0_15_release,local_release_tag,
177,6.22,6.22.0.9,6.22,6.22.0.9,6.22.0.9,2023-05-01T21:53:28Z,2023-04-25T20:39:40Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.22.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.22.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.22.0.9,artifacts/local/Signal-6.22.0.9.xcarchive,signal_local_6_22_0_9_release,local_release_tag,
178,6.21,6.21.0.10,6.21,6.21.0.10,6.21.0.10,2023-04-20T13:20:05Z,2023-04-19T17:08:21Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.21.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.21.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.21.0.10,artifacts/local/Signal-6.21.0.10.xcarchive,signal_local_6_21_0_10_release,local_release_tag,
179,6.20,6.20.0.14,6.20,6.20.0.14,6.20.0.14,2023-04-13T17:45:06Z,2023-04-12T22:46:55Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.20.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.20.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.20.0.14,artifacts/local/Signal-6.20.0.14.xcarchive,signal_local_6_20_0_14_release,local_release_tag,
180,6.19.2,6.19.2.1,6.19.2,6.19.2.1,6.19.2.1,2023-04-08T22:40:17Z,2023-04-08T01:41:33Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.19.2.1,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.19.2.1,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.19.2.1,artifacts/local/Signal-6.19.2.1.xcarchive,signal_local_6_19_2_1_release,local_release_tag,
181,6.19.1,6.19.1.1,6.19.1,6.19.1.1,6.19.1.1,2023-04-07T17:30:13Z,2023-04-06T20:11:20Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.19.1.1,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.19.1.1,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.19.1.1,artifacts/local/Signal-6.19.1.1.xcarchive,signal_local_6_19_1_1_release,local_release_tag,
182,6.19,6.19.0.16,6.19,6.19.0.16,6.19.0.16,2023-04-05T15:32:28Z,2023-04-04T22:31:25Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.19.0.16,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.19.0.16,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.19.0.16,artifacts/local/Signal-6.19.0.16.xcarchive,signal_local_6_19_0_16_release,local_release_tag,
183,6.18,6.18.0.14,6.18,6.18.0.14,6.18.0.14,2023-03-30T18:50:24Z,2023-03-28T18:56:17Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.18.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.18.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.18.0.14,artifacts/local/Signal-6.18.0.14.xcarchive,signal_local_6_18_0_14_release,local_release_tag,
184,6.17,6.17.0.10,6.17,6.17.0.10,6.17.0.10,2023-03-22T19:25:51Z,2023-03-21T20:10:02Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.17.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.17.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.17.0.10,artifacts/local/Signal-6.17.0.10.xcarchive,signal_local_6_17_0_10_release,local_release_tag,
185,6.16,6.16.0.7,6.16,6.16.0.7,6.16.0.7,2023-03-15T20:28:47Z,2023-03-14T18:34:45Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.16.0.7,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.16.0.7,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.16.0.7,artifacts/local/Signal-6.16.0.7.xcarchive,signal_local_6_16_0_7_release,local_release_tag,
186,6.12,6.12.0.7,6.12,6.12.0.7,6.12.0.7,2023-03-03T01:32:50Z,2023-02-14T22:22:21Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.12.0.7,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.12.0.7,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.12.0.7,artifacts/local/Signal-6.12.0.7.xcarchive,signal_local_6_12_0_7_release,local_release_tag,
187,6.11,6.11.0.11,6.11,6.11.0.11,6.11.0.11,2023-02-08T18:34:46Z,2023-02-07T22:17:32Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.11.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.11.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.11.0.11,artifacts/local/Signal-6.11.0.11.xcarchive,signal_local_6_11_0_11_release,local_release_tag,
188,6.10,6.10.0.8,6.10,6.10.0.8,6.10.0.8,2023-02-01T23:35:24Z,2023-01-31T20:22:37Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.10.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.10.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.10.0.8,artifacts/local/Signal-6.10.0.8.xcarchive,signal_local_6_10_0_8_release,local_release_tag,
189,6.9,6.9.0.12,6.9,6.9.0.12,6.9.0.12,2023-01-26T17:03:22Z,2023-01-25T22:52:44Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.9.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.9.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.9.0.12,artifacts/local/Signal-6.9.0.12.xcarchive,signal_local_6_9_0_12_release,local_release_tag,
190,6.8,6.8.0.10,6.8,6.8.0.10,6.8.0.10,2023-01-19T23:01:54Z,2023-01-18T17:35:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.8.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.8.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.8.0.10,artifacts/local/Signal-6.8.0.10.xcarchive,signal_local_6_8_0_10_release,local_release_tag,
191,6.7,6.7.0.22,6.7,6.7.0.22,6.7.0.22,2023-01-12T16:19:38Z,2023-01-11T19:31:45Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.7.0.22,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.7.0.22,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.7.0.22,artifacts/local/Signal-6.7.0.22.xcarchive,signal_local_6_7_0_22_release,local_release_tag,
192,6.6,6.6.0.14,6.6,6.6.0.14,6.6.0.14,2022-12-14T17:08:09Z,2022-12-13T23:39:51Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.6.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.6.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.6.0.14,artifacts/local/Signal-6.6.0.14.xcarchive,signal_local_6_6_0_14_release,local_release_tag,
193,6.5,6.5.0.14,6.5,6.5.0.14,6.5.0.14,2022-12-09T00:44:47Z,2022-12-07T21:55:45Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.5.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.5.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.5.0.14,artifacts/local/Signal-6.5.0.14.xcarchive,signal_local_6_5_0_14_release,local_release_tag,
194,6.4,6.4.0.10,6.4,6.4.0.10,6.4.0.10,2022-12-01T22:12:15Z,2022-11-30T19:52:45Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.4.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.4.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.4.0.10,artifacts/local/Signal-6.4.0.10.xcarchive,signal_local_6_4_0_10_release,local_release_tag,
195,6.2.3,6.2.3.0,6.2.3,6.2.3.0,6.2.3.0,2022-11-23T16:03:38Z,2022-11-21T19:19:05Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.2.3.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.2.3.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.2.3.0,artifacts/local/Signal-6.2.3.0.xcarchive,signal_local_6_2_3_0_release,local_release_tag,
196,6.2.2,6.2.2.0,6.2.2,6.2.2.0,6.2.2.0,2022-11-18T15:53:43Z,2022-11-18T00:57:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.2.2.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.2.2.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.2.2.0,artifacts/local/Signal-6.2.2.0.xcarchive,signal_local_6_2_2_0_release,local_release_tag,
197,6.2.1,6.2.1.0,6.2.1,6.2.1.0,6.2.1.0,2022-11-17T23:45:26Z,2022-11-17T20:37:14Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.2.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.2.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.2.1.0,artifacts/local/Signal-6.2.1.0.xcarchive,signal_local_6_2_1_0_release,local_release_tag,
198,6.2,6.2.0.10,6.2,6.2.0.10,6.2.0.10,2022-11-17T17:11:25Z,2022-11-16T20:29:39Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.2.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.2.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.2.0.10,artifacts/local/Signal-6.2.0.10.xcarchive,signal_local_6_2_0_10_release,local_release_tag,
199,6.1,6.1.0.17,6.1,6.1.0.17,6.1.0.17,2022-11-16T00:10:25Z,2022-11-09T17:21:13Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.1.0.17,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.1.0.17,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.1.0.17,artifacts/local/Signal-6.1.0.17.xcarchive,signal_local_6_1_0_17_release,local_release_tag,
200,6.0,6.0.0.11,6.0,6.0.0.11,6.0.0.11,2022-11-07T20:55:45Z,2022-10-31T19:34:42Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/6.0.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/6.0.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/6.0.0.11,artifacts/local/Signal-6.0.0.11.xcarchive,signal_local_6_0_0_11_release,local_release_tag,
201,5.59.1,5.59.1.0,5.59.1,5.59.1.0,5.59.1.0,2022-10-31T18:04:34Z,2022-10-28T03:55:07Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.59.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.59.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.59.1.0,artifacts/local/Signal-5.59.1.0.xcarchive,signal_local_5_59_1_0_release,local_release_tag,
202,5.59,5.59.0.18,5.59,5.59.0.18,5.59.0.18,2022-10-27T19:46:26Z,2022-10-26T16:39:06Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.59.0.18,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.59.0.18,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.59.0.18,artifacts/local/Signal-5.59.0.18.xcarchive,signal_local_5_59_0_18_release,local_release_tag,
203,5.58,5.58.0.12,5.58,5.58.0.12,5.58.0.12,2022-10-26T23:15:35Z,2022-10-19T21:38:30Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.58.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.58.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.58.0.12,artifacts/local/Signal-5.58.0.12.xcarchive,signal_local_5_58_0_12_release,local_release_tag,
204,5.57,5.57.0.15,5.57,5.57.0.15,5.57.0.15,2022-10-13T22:43:11Z,2022-10-12T18:32:14Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.57.0.15,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.57.0.15,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.57.0.15,artifacts/local/Signal-5.57.0.15.xcarchive,signal_local_5_57_0_15_release,local_release_tag,
205,5.56,5.56.0.24,5.56,5.56.0.24,5.56.0.24,2022-10-06T20:58:08Z,2022-10-05T18:27:14Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.56.0.24,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.56.0.24,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.56.0.24,artifacts/local/Signal-5.56.0.24.xcarchive,signal_local_5_56_0_24_release,local_release_tag,
206,5.55,5.55.0.14,5.55,5.55.0.14,5.55.0.14,2022-09-29T16:34:33Z,2022-09-28T01:19:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.55.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.55.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.55.0.14,artifacts/local/Signal-5.55.0.14.xcarchive,signal_local_5_55_0_14_release,local_release_tag,
207,5.54,5.54.0.17,5.54,5.54.0.17,5.54.0.17,2022-09-22T15:26:58Z,2022-09-21T20:54:30Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.54.0.17,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.54.0.17,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.54.0.17,artifacts/local/Signal-5.54.0.17.xcarchive,signal_local_5_54_0_17_release,local_release_tag,
208,5.51,5.51.0.14,5.51,5.51.0.14,5.51.0.14,2022-09-06T16:27:41Z,2022-09-02T19:27:40Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.51.0.14,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.51.0.14,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.51.0.14,artifacts/local/Signal-5.51.0.14.xcarchive,signal_local_5_51_0_14_release,local_release_tag,
209,5.49,5.49.0.13,5.49,5.49.0.13,5.49.0.13,2022-08-15T16:19:49Z,2022-08-11T18:52:47Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.49.0.13,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.49.0.13,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.49.0.13,artifacts/local/Signal-5.49.0.13.xcarchive,signal_local_5_49_0_13_release,local_release_tag,
210,5.48,5.48.0.8,5.48,5.48.0.8,5.48.0.8,2022-08-15T16:19:09Z,2022-08-03T17:14:09Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.48.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.48.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.48.0.8,artifacts/local/Signal-5.48.0.8.xcarchive,signal_local_5_48_0_8_release,local_release_tag,
211,5.47,5.47.0.9,5.47,5.47.0.9,5.47.0.9,2022-07-28T16:39:09Z,2022-07-27T17:09:39Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.47.0.9,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.47.0.9,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.47.0.9,artifacts/local/Signal-5.47.0.9.xcarchive,signal_local_5_47_0_9_release,local_release_tag,
212,5.46,5.46.0.12,5.46,5.46.0.12,5.46.0.12,2022-07-21T17:39:12Z,2022-07-20T16:21:10Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.46.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.46.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.46.0.12,artifacts/local/Signal-5.46.0.12.xcarchive,signal_local_5_46_0_12_release,local_release_tag,
213,5.44.0,5.44.0.10,5.44.0,5.44.0.10,5.44.0.10,2022-07-07T13:53:36Z,2022-07-06T16:46:57Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.44.0.10,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.44.0.10,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.44.0.10,artifacts/local/Signal-5.44.0.10.xcarchive,signal_local_5_44_0_10_release,local_release_tag,
214,5.42.0,5.42.0.12,5.42.0,5.42.0.12,5.42.0.12,2022-06-23T23:41:12Z,2022-06-22T21:09:32Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.42.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.42.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.42.0.12,artifacts/local/Signal-5.42.0.12.xcarchive,signal_local_5_42_0_12_release,local_release_tag,
215,5.41.0,5.41.0.12,5.41.0,5.41.0.12,5.41.0.12,2022-06-16T16:27:54Z,2022-06-14T14:31:29Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.41.0.12,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.41.0.12,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.41.0.12,artifacts/local/Signal-5.41.0.12.xcarchive,signal_local_5_41_0_12_release,local_release_tag,
216,5.40.0,5.40.0.11,5.40.0,5.40.0.11,5.40.0.11,2022-06-02T17:50:35Z,2022-06-01T20:31:04Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.40.0.11,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.40.0.11,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.40.0.11,artifacts/local/Signal-5.40.0.11.xcarchive,signal_local_5_40_0_11_release,local_release_tag,
217,5.39.0,5.39.0.15,5.39.0,5.39.0.15,5.39.0.15,2022-05-25T16:29:32Z,2022-05-25T15:07:36Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.39.0.15,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.39.0.15,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.39.0.15,artifacts/local/Signal-5.39.0.15.xcarchive,signal_local_5_39_0_15_release,local_release_tag,
218,5.38.0,5.38.0.18,5.38.0,5.38.0.18,5.38.0.18,2022-05-19T16:53:52Z,2022-05-18T18:01:44Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.38.0.18,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.38.0.18,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.38.0.18,artifacts/local/Signal-5.38.0.18.xcarchive,signal_local_5_38_0_18_release,local_release_tag,
219,5.37.2.0,5.37.2.0,5.37.2,5.37.2.0,5.37.2.0,2022-05-11T00:48:36Z,2022-05-10T23:27:24Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.37.2.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.37.2.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.37.2.0,artifacts/local/Signal-5.37.2.0.xcarchive,signal_local_5_37_2_0_release,local_release_tag,
220,5.37.1,5.37.1.0,5.37.1,5.37.1.0,5.37.1.0,2022-05-06T21:29:33Z,2022-05-05T19:41:19Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.37.1.0,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.37.1.0,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.37.1.0,artifacts/local/Signal-5.37.1.0.xcarchive,signal_local_5_37_1_0_release,local_release_tag,
221,5.37.0,5.37.0.8,5.37.0,5.37.0.8,5.37.0.8,2022-05-04T22:10:35Z,2022-05-04T15:59:17Z,False,False,https://github.com/signalapp/Signal-iOS/releases/tag/5.37.0.8,https://api.github.com/repos/signalapp/Signal-iOS/tarball/5.37.0.8,https://api.github.com/repos/signalapp/Signal-iOS/zipball/5.37.0.8,artifacts/local/Signal-5.37.0.8.xcarchive,signal_local_5_37_0_8_release,local_release_tag,
